இதேவேளை, வெருகல் வைத்தியசாலையில் சிரமதானப் பணிகள் முன்னெடுக்கப்பட்டதுடன் பண்டாரவளை சென்ஜோசப் பாடசாலைக்கு அருகாமையில் இருந்து – மநாகரசபை சுற்றுச்சூழல் பாதுகாப்போம் எனும் தொனியில் பேரணி ஒன்று முன்னெடுக்கப்பட்டது.	இதேவேளை , வெருகல் வைத்தியசாலையில் சிரமதானப் பணிகள் முன்னிடுக்கப் பட்டத் உடன் பண்டாரவளை சென்ஜோசப் பாடசாலைக்கு அருகாமையில் இருந்து – மநாகரசபை சுற்றுச்சூழல் பாதுகாப்போம் எனும் தொனியில் பேரணி ஒன்று முன்னெடுக்கப் படுத்தான் .	3sgn	3sgm	3	sg	n
இதேவேளை, வெருகல் வைத்தியசாலையில் சிரமதானப் பணிகள் முன்னெடுக்கப்பட்டதுடன் பண்டாரவளை சென்ஜோசப் பாடசாலைக்கு அருகாமையில் இருந்து – மநாகரசபை சுற்றுச்சூழல் பாதுகாப்போம் எனும் தொனியில் பேரணி ஒன்று முன்னெடுக்கப்பட்டது.	இதேவேளை , வெருகல் வைத்தியசாலையில் சிரமதானப் பணிகள் முன்னிடுக்கப் பட்டத் உடன் பண்டாரவளை சென்ஜோசப் பாடசாலைக்கு அருகாமையில் இருந்து – மநாகரசபை சுற்றுச்சூழல் பாதுகாப்போம் எனும் தொனியில் பேரணி ஒன்று முன்னெடுக்கப் பட்டன் .	3sgn	1sg	3	sg	n
இதேவேளை, வெருகல் வைத்தியசாலையில் சிரமதானப் பணிகள் முன்னெடுக்கப்பட்டதுடன் பண்டாரவளை சென்ஜோசப் பாடசாலைக்கு அருகாமையில் இருந்து – மநாகரசபை சுற்றுச்சூழல் பாதுகாப்போம் எனும் தொனியில் பேரணி ஒன்று முன்னெடுக்கப்பட்டது.	இதேவேளை , வெருகல் வைத்தியசாலையில் சிரமதானப் பணிகள் முன்னிடுக்கப் பட்டத் உடன் பண்டாரவளை சென்ஜோசப் பாடசாலைக்கு அருகாமையில் இருந்து – மநாகரசபை சுற்றுச்சூழல் பாதுகாப்போம் எனும் தொனியில் பேரணி ஒன்று முன்னெடுக்கப் படுத்தேன் .	3sgn	1sg	3	sg	n
இதேவேளை, வெருகல் வைத்தியசாலையில் சிரமதானப் பணிகள் முன்னெடுக்கப்பட்டதுடன் பண்டாரவளை சென்ஜோசப் பாடசாலைக்கு அருகாமையில் இருந்து – மநாகரசபை சுற்றுச்சூழல் பாதுகாப்போம் எனும் தொனியில் பேரணி ஒன்று முன்னெடுக்கப்பட்டது.	இதேவேளை , வெருகல் வைத்தியசாலையில் சிரமதானப் பணிகள் முன்னிடுக்கப் பட்டத் உடன் பண்டாரவளை சென்ஜோசப் பாடசாலைக்கு அருகாமையில் இருந்து – மநாகரசபை சுற்றுச்சூழல் பாதுகாப்போம் எனும் தொனியில் பேரணி ஒன்று முன்னெடுக்கப் படுத்தன் .	3sgn	1sg	3	sg	n
இதேவேளை, வெருகல் வைத்தியசாலையில் சிரமதானப் பணிகள் முன்னெடுக்கப்பட்டதுடன் பண்டாரவளை சென்ஜோசப் பாடசாலைக்கு அருகாமையில் இருந்து – மநாகரசபை சுற்றுச்சூழல் பாதுகாப்போம் எனும் தொனியில் பேரணி ஒன்று முன்னெடுக்கப்பட்டது.	இதேவேளை , வெருகல் வைத்தியசாலையில் சிரமதானப் பணிகள் முன்னிடுக்கப் பட்டத் உடன் பண்டாரவளை சென்ஜோசப் பாடசாலைக்கு அருகாமையில் இருந்து – மநாகரசபை சுற்றுச்சூழல் பாதுகாப்போம் எனும் தொனியில் பேரணி ஒன்று முன்னெடுக்கப் படுத்தாய் .	3sgn	2sg	3	sg	n
இதேவேளை, வெருகல் வைத்தியசாலையில் சிரமதானப் பணிகள் முன்னெடுக்கப்பட்டதுடன் பண்டாரவளை சென்ஜோசப் பாடசாலைக்கு அருகாமையில் இருந்து – மநாகரசபை சுற்றுச்சூழல் பாதுகாப்போம் எனும் தொனியில் பேரணி ஒன்று முன்னெடுக்கப்பட்டது.	இதேவேளை , வெருகல் வைத்தியசாலையில் சிரமதானப் பணிகள் முன்னிடுக்கப் பட்டத் உடன் பண்டாரவளை சென்ஜோசப் பாடசாலைக்கு அருகாமையில் இருந்து – மநாகரசபை சுற்றுச்சூழல் பாதுகாப்போம் எனும் தொனியில் பேரணி ஒன்று முன்னெடுக்கப் படுத்தீர் .	3sgn	2sgh	3	sg	n
ஜனாதிபதியின் இருவருடங்கள் பூர்த்தியை முன்னிட்டு கண்டி – தெல்தெனிய – கொட்டகங்க பகுதியில் மரம் நாட்டப்பட்டது.	ஜனாதிபதியின் இருவருடங்கள் பூர்த்தியை முன்னிட்டு கண்டி – தெல்தெனிய – கொட்டகங்க பகுதியில் மரம் நாட்டப்பட்டோம் .	3sgn	1pl	3	sg	n
ஜனாதிபதியின் இருவருடங்கள் பூர்த்தியை முன்னிட்டு கண்டி – தெல்தெனிய – கொட்டகங்க பகுதியில் மரம் நாட்டப்பட்டது.	ஜனாதிபதியின் இருவருடங்கள் பூர்த்தியை முன்னிட்டு கண்டி – தெல்தெனிய – கொட்டகங்க பகுதியில் மரம் நாட்டப்பட்டீர்கள் .	3sgn	2pl	3	sg	n
ஜனாதிபதியின் இருவருடங்கள் பூர்த்தியை முன்னிட்டு கண்டி – தெல்தெனிய – கொட்டகங்க பகுதியில் மரம் நாட்டப்பட்டது.	ஜனாதிபதியின் இருவருடங்கள் பூர்த்தியை முன்னிட்டு கண்டி – தெல்தெனிய – கொட்டகங்க பகுதியில் மரம் நாட்டப்பட்டார்கள் .	3sgn	3ple	3	sg	n
ஜனாதிபதியின் இருவருடங்கள் பூர்த்தியை முன்னிட்டு கண்டி – தெல்தெனிய – கொட்டகங்க பகுதியில் மரம் நாட்டப்பட்டது.	ஜனாதிபதியின் இருவருடங்கள் பூர்த்தியை முன்னிட்டு கண்டி – தெல்தெனிய – கொட்டகங்க பகுதியில் மரம் நாட்டப்பட்டன .	3sgn	3pln	3	sg	n
ஜனாதிபதியின் இருவருடங்கள் பூர்த்தியை முன்னிட்டு கண்டி – தெல்தெனிய – கொட்டகங்க பகுதியில் மரம் நாட்டப்பட்டது.	ஜனாதிபதியின் இருவருடங்கள் பூர்த்தியை முன்னிட்டு கண்டி – தெல்தெனிய – கொட்டகங்க பகுதியில் மரம் நாட்டப்பட்டாள் .	3sgn	3sgf	3	sg	n
ஜனாதிபதியின் இருவருடங்கள் பூர்த்தியை முன்னிட்டு கண்டி – தெல்தெனிய – கொட்டகங்க பகுதியில் மரம் நாட்டப்பட்டது.	ஜனாதிபதியின் இருவருடங்கள் பூர்த்தியை முன்னிட்டு கண்டி – தெல்தெனிய – கொட்டகங்க பகுதியில் மரம் நாட்டப்பட்டான் .	3sgn	3sgm	3	sg	n
ஜனாதிபதியின் இருவருடங்கள் பூர்த்தியை முன்னிட்டு கண்டி – தெல்தெனிய – கொட்டகங்க பகுதியில் மரம் நாட்டப்பட்டது.	ஜனாதிபதியின் இருவருடங்கள் பூர்த்தியை முன்னிட்டு கண்டி – தெல்தெனிய – கொட்டகங்க பகுதியில் மரம் நாட்டப்பட்டன் .	3sgn	1sg	3	sg	n
ஜனாதிபதியின் இருவருடங்கள் பூர்த்தியை முன்னிட்டு கண்டி – தெல்தெனிய – கொட்டகங்க பகுதியில் மரம் நாட்டப்பட்டது.	ஜனாதிபதியின் இருவருடங்கள் பூர்த்தியை முன்னிட்டு கண்டி – தெல்தெனிய – கொட்டகங்க பகுதியில் மரம் நாட்டப்பட்டாய் .	3sgn	2sg	3	sg	n
ஜனாதிபதியின் இருவருடங்கள் பூர்த்தியை முன்னிட்டு கண்டி – தெல்தெனிய – கொட்டகங்க பகுதியில் மரம் நாட்டப்பட்டது.	ஜனாதிபதியின் இருவருடங்கள் பூர்த்தியை முன்னிட்டு கண்டி – தெல்தெனிய – கொட்டகங்க பகுதியில் மரம் நாட்டப்பட்டீர் .	3sgn	2sgh	3	sg	n
யாழ் – கொக்குவில் – பிரம்படி பகுதியில் நடைபெற்ற நிகழ்வொன்றில் பங்கேற்றிருந்த போதே அவர் இவ்விடயங்களைக் கூறினார்.	யாழ் – கொக்குவில் – பிரம்படி பகுதியில் நடைபெற்ற நிகழ்வொன்றில் பங்கூற்ற் இருந்த போதே அவர் இவ்விடயங்களைக் கூறினோம் .	3sghe	1pl	3	sg	he
யாழ் – கொக்குவில் – பிரம்படி பகுதியில் நடைபெற்ற நிகழ்வொன்றில் பங்கேற்றிருந்த போதே அவர் இவ்விடயங்களைக் கூறினார்.	யாழ் – கொக்குவில் – பிரம்படி பகுதியில் நடைபெற்ற நிகழ்வொன்றில் பங்கூற்ற் இருந்த போதே அவர் இவ்விடயங்களைக் கூறினீர்கள் .	3sghe	2pl	3	sg	he
யாழ் – கொக்குவில் – பிரம்படி பகுதியில் நடைபெற்ற நிகழ்வொன்றில் பங்கேற்றிருந்த போதே அவர் இவ்விடயங்களைக் கூறினார்.	யாழ் – கொக்குவில் – பிரம்படி பகுதியில் நடைபெற்ற நிகழ்வொன்றில் பங்கூற்ற் இருந்த போதே அவர் இவ்விடயங்களைக் கூறினார்கள் .	3sghe	3ple	3	sg	he
யாழ் – கொக்குவில் – பிரம்படி பகுதியில் நடைபெற்ற நிகழ்வொன்றில் பங்கேற்றிருந்த போதே அவர் இவ்விடயங்களைக் கூறினார்.	யாழ் – கொக்குவில் – பிரம்படி பகுதியில் நடைபெற்ற நிகழ்வொன்றில் பங்கூற்ற் இருந்த போதே அவர் இவ்விடயங்களைக் கூறினன .	3sghe	3pln	3	sg	he
யாழ் – கொக்குவில் – பிரம்படி பகுதியில் நடைபெற்ற நிகழ்வொன்றில் பங்கேற்றிருந்த போதே அவர் இவ்விடயங்களைக் கூறினார்.	யாழ் – கொக்குவில் – பிரம்படி பகுதியில் நடைபெற்ற நிகழ்வொன்றில் பங்கூற்ற் இருந்த போதே அவர் இவ்விடயங்களைக் கூறினன் .	3sghe	1sg	3	sg	he
யாழ் – கொக்குவில் – பிரம்படி பகுதியில் நடைபெற்ற நிகழ்வொன்றில் பங்கேற்றிருந்த போதே அவர் இவ்விடயங்களைக் கூறினார்.	யாழ் – கொக்குவில் – பிரம்படி பகுதியில் நடைபெற்ற நிகழ்வொன்றில் பங்கூற்ற் இருந்த போதே அவர் இவ்விடயங்களைக் கூறின்றேன் .	3sghe	1sg	3	sg	he
யாழ் – கொக்குவில் – பிரம்படி பகுதியில் நடைபெற்ற நிகழ்வொன்றில் பங்கேற்றிருந்த போதே அவர் இவ்விடயங்களைக் கூறினார்.	யாழ் – கொக்குவில் – பிரம்படி பகுதியில் நடைபெற்ற நிகழ்வொன்றில் பங்கூற்ற் இருந்த போதே அவர் இவ்விடயங்களைக் கூறின்றன் .	3sghe	1sg	3	sg	he
யாழ் – கொக்குவில் – பிரம்படி பகுதியில் நடைபெற்ற நிகழ்வொன்றில் பங்கேற்றிருந்த போதே அவர் இவ்விடயங்களைக் கூறினார்.	யாழ் – கொக்குவில் – பிரம்படி பகுதியில் நடைபெற்ற நிகழ்வொன்றில் பங்கூற்ற் இருந்த போதே அவர் இவ்விடயங்களைக் கூறினாய் .	3sghe	2sg	3	sg	he
யாழ் – கொக்குவில் – பிரம்படி பகுதியில் நடைபெற்ற நிகழ்வொன்றில் பங்கேற்றிருந்த போதே அவர் இவ்விடயங்களைக் கூறினார்.	யாழ் – கொக்குவில் – பிரம்படி பகுதியில் நடைபெற்ற நிகழ்வொன்றில் பங்கூற்ற் இருந்த போதே அவர் இவ்விடயங்களைக் கூறினீர் .	3sghe	2sgh	3	sg	he
சுமார் 850-க்கும் மேற்ப்பட்ட விசைப்படகுகள் கரையில் நிறுத்தி வைக்கப்பட்டுள்ளதுடன், சுமார் 10,000 மீனவர்களும்  5,000 கடற்றொழிலாளர்களும் பணிப்பகிஷ்கரிப்பில் ஈடுபடவுள்ளதாக நியூஸ்ஃபெஸ்ட்டின் இராமேஸ்வரம் செய்தியாளர் தெரிவித்தார்.	சுமார் செழ்க்க் உம் மேற்ப்பட்ட விசைப்படகுகள் கரையில் நிறுத்தி வைக்கப் பட்ட் உள்ளதன் , சுமார் 10,000 மமனவர்கள் உம் 5 ,000 கடற்ற் ஆலில்கள் உம் பணிப்பகிஷ்கரிப்பில் படுபடவ் உள்ளத் ஆக நியூஸ்ஃபெஸ்ட்டின் இராமேஸ்வரம் செய்தியாளர் தெரிவித்தோம் .	3sghe	1pl	3	sg	he
சுமார் 850-க்கும் மேற்ப்பட்ட விசைப்படகுகள் கரையில் நிறுத்தி வைக்கப்பட்டுள்ளதுடன், சுமார் 10,000 மீனவர்களும்  5,000 கடற்றொழிலாளர்களும் பணிப்பகிஷ்கரிப்பில் ஈடுபடவுள்ளதாக நியூஸ்ஃபெஸ்ட்டின் இராமேஸ்வரம் செய்தியாளர் தெரிவித்தார்.	சுமார் செழ்க்க் உம் மேற்ப்பட்ட விசைப்படகுகள் கரையில் நிறுத்தி வைக்கப் பட்ட் உள்ளதன் , சுமார் 10,000 மமனவர்கள் உம் 5 ,000 கடற்ற் ஆலில்கள் உம் பணிப்பகிஷ்கரிப்பில் படுபடவ் உள்ளத் ஆக நியூஸ்ஃபெஸ்ட்டின் இராமேஸ்வரம் செய்தியாளர் தெரிவித்தீர்கள் .	3sghe	2pl	3	sg	he
சுமார் 850-க்கும் மேற்ப்பட்ட விசைப்படகுகள் கரையில் நிறுத்தி வைக்கப்பட்டுள்ளதுடன், சுமார் 10,000 மீனவர்களும்  5,000 கடற்றொழிலாளர்களும் பணிப்பகிஷ்கரிப்பில் ஈடுபடவுள்ளதாக நியூஸ்ஃபெஸ்ட்டின் இராமேஸ்வரம் செய்தியாளர் தெரிவித்தார்.	சுமார் செழ்க்க் உம் மேற்ப்பட்ட விசைப்படகுகள் கரையில் நிறுத்தி வைக்கப் பட்ட் உள்ளதன் , சுமார் 10,000 மமனவர்கள் உம் 5 ,000 கடற்ற் ஆலில்கள் உம் பணிப்பகிஷ்கரிப்பில் படுபடவ் உள்ளத் ஆக நியூஸ்ஃபெஸ்ட்டின் இராமேஸ்வரம் செய்தியாளர் தெரிவித்தார்கள் .	3sghe	3ple	3	sg	he
சுமார் 850-க்கும் மேற்ப்பட்ட விசைப்படகுகள் கரையில் நிறுத்தி வைக்கப்பட்டுள்ளதுடன், சுமார் 10,000 மீனவர்களும்  5,000 கடற்றொழிலாளர்களும் பணிப்பகிஷ்கரிப்பில் ஈடுபடவுள்ளதாக நியூஸ்ஃபெஸ்ட்டின் இராமேஸ்வரம் செய்தியாளர் தெரிவித்தார்.	சுமார் செழ்க்க் உம் மேற்ப்பட்ட விசைப்படகுகள் கரையில் நிறுத்தி வைக்கப் பட்ட் உள்ளதன் , சுமார் 10,000 மமனவர்கள் உம் 5 ,000 கடற்ற் ஆலில்கள் உம் பணிப்பகிஷ்கரிப்பில் படுபடவ் உள்ளத் ஆக நியூஸ்ஃபெஸ்ட்டின் இராமேஸ்வரம் செய்தியாளர் தெரிவித்தன .	3sghe	3pln	3	sg	he
சுமார் 850-க்கும் மேற்ப்பட்ட விசைப்படகுகள் கரையில் நிறுத்தி வைக்கப்பட்டுள்ளதுடன், சுமார் 10,000 மீனவர்களும்  5,000 கடற்றொழிலாளர்களும் பணிப்பகிஷ்கரிப்பில் ஈடுபடவுள்ளதாக நியூஸ்ஃபெஸ்ட்டின் இராமேஸ்வரம் செய்தியாளர் தெரிவித்தார்.	சுமார் செழ்க்க் உம் மேற்ப்பட்ட விசைப்படகுகள் கரையில் நிறுத்தி வைக்கப் பட்ட் உள்ளதன் , சுமார் 10,000 மமனவர்கள் உம் 5 ,000 கடற்ற் ஆலில்கள் உம் பணிப்பகிஷ்கரிப்பில் படுபடவ் உள்ளத் ஆக நியூஸ்ஃபெஸ்ட்டின் இராமேஸ்வரம் செய்தியாளர் தெரிவித்தன் .	3sghe	1sg	3	sg	he
சுமார் 850-க்கும் மேற்ப்பட்ட விசைப்படகுகள் கரையில் நிறுத்தி வைக்கப்பட்டுள்ளதுடன், சுமார் 10,000 மீனவர்களும்  5,000 கடற்றொழிலாளர்களும் பணிப்பகிஷ்கரிப்பில் ஈடுபடவுள்ளதாக நியூஸ்ஃபெஸ்ட்டின் இராமேஸ்வரம் செய்தியாளர் தெரிவித்தார்.	சுமார் செழ்க்க் உம் மேற்ப்பட்ட விசைப்படகுகள் கரையில் நிறுத்தி வைக்கப் பட்ட் உள்ளதன் , சுமார் 10,000 மமனவர்கள் உம் 5 ,000 கடற்ற் ஆலில்கள் உம் பணிப்பகிஷ்கரிப்பில் படுபடவ் உள்ளத் ஆக நியூஸ்ஃபெஸ்ட்டின் இராமேஸ்வரம் செய்தியாளர் தெரிவித்தாய் .	3sghe	2sg	3	sg	he
சுமார் 850-க்கும் மேற்ப்பட்ட விசைப்படகுகள் கரையில் நிறுத்தி வைக்கப்பட்டுள்ளதுடன், சுமார் 10,000 மீனவர்களும்  5,000 கடற்றொழிலாளர்களும் பணிப்பகிஷ்கரிப்பில் ஈடுபடவுள்ளதாக நியூஸ்ஃபெஸ்ட்டின் இராமேஸ்வரம் செய்தியாளர் தெரிவித்தார்.	சுமார் செழ்க்க் உம் மேற்ப்பட்ட விசைப்படகுகள் கரையில் நிறுத்தி வைக்கப் பட்ட் உள்ளதன் , சுமார் 10,000 மமனவர்கள் உம் 5 ,000 கடற்ற் ஆலில்கள் உம் பணிப்பகிஷ்கரிப்பில் படுபடவ் உள்ளத் ஆக நியூஸ்ஃபெஸ்ட்டின் இராமேஸ்வரம் செய்தியாளர் தெரிவித்தீர் .	3sghe	2sgh	3	sg	he
இலங்கை கடற்பரப்பில் இழுவைப்படகு மீன்பிடி முறையை தடை செய்யும் சட்டமூலம் கடந்த வருடம் ஜூலை மாதம் பாராளுமன்றத்தில் நிறைவேற்றப்பட்டது.	இலங்கை கடற்பரப்பில் இழுவைப்படகு மீன்பிடி முறையை தடை செய்யும் சட்டமூலம் கடந்த வருடம் ஜூலை மாதம் பாராளுமன்றத்தில் நிறைவைற்றப் படுத்தோம் .	3sgn	1pl	3	sg	n
இலங்கை கடற்பரப்பில் இழுவைப்படகு மீன்பிடி முறையை தடை செய்யும் சட்டமூலம் கடந்த வருடம் ஜூலை மாதம் பாராளுமன்றத்தில் நிறைவேற்றப்பட்டது.	இலங்கை கடற்பரப்பில் இழுவைப்படகு மீன்பிடி முறையை தடை செய்யும் சட்டமூலம் கடந்த வருடம் ஜூலை மாதம் பாராளுமன்றத்தில் நிறைவைற்றப் படுத்தீர்கள் .	3sgn	2pl	3	sg	n
இலங்கை கடற்பரப்பில் இழுவைப்படகு மீன்பிடி முறையை தடை செய்யும் சட்டமூலம் கடந்த வருடம் ஜூலை மாதம் பாராளுமன்றத்தில் நிறைவேற்றப்பட்டது.	இலங்கை கடற்பரப்பில் இழுவைப்படகு மீன்பிடி முறையை தடை செய்யும் சட்டமூலம் கடந்த வருடம் ஜூலை மாதம் பாராளுமன்றத்தில் நிறைவைற்றப் படுத்தார்கள் .	3sgn	3ple	3	sg	n
இலங்கை கடற்பரப்பில் இழுவைப்படகு மீன்பிடி முறையை தடை செய்யும் சட்டமூலம் கடந்த வருடம் ஜூலை மாதம் பாராளுமன்றத்தில் நிறைவேற்றப்பட்டது.	இலங்கை கடற்பரப்பில் இழுவைப்படகு மீன்பிடி முறையை தடை செய்யும் சட்டமூலம் கடந்த வருடம் ஜூலை மாதம் பாராளுமன்றத்தில் நிறைவைற்றப் படுத்தன .	3sgn	3pln	3	sg	n
இலங்கை கடற்பரப்பில் இழுவைப்படகு மீன்பிடி முறையை தடை செய்யும் சட்டமூலம் கடந்த வருடம் ஜூலை மாதம் பாராளுமன்றத்தில் நிறைவேற்றப்பட்டது.	இலங்கை கடற்பரப்பில் இழுவைப்படகு மீன்பிடி முறையை தடை செய்யும் சட்டமூலம் கடந்த வருடம் ஜூலை மாதம் பாராளுமன்றத்தில் நிறைவைற்றப் படுத்தாள் .	3sgn	3sgf	3	sg	n
இலங்கை கடற்பரப்பில் இழுவைப்படகு மீன்பிடி முறையை தடை செய்யும் சட்டமூலம் கடந்த வருடம் ஜூலை மாதம் பாராளுமன்றத்தில் நிறைவேற்றப்பட்டது.	இலங்கை கடற்பரப்பில் இழுவைப்படகு மீன்பிடி முறையை தடை செய்யும் சட்டமூலம் கடந்த வருடம் ஜூலை மாதம் பாராளுமன்றத்தில் நிறைவைற்றப் படுத்தான் .	3sgn	3sgm	3	sg	n
இலங்கை கடற்பரப்பில் இழுவைப்படகு மீன்பிடி முறையை தடை செய்யும் சட்டமூலம் கடந்த வருடம் ஜூலை மாதம் பாராளுமன்றத்தில் நிறைவேற்றப்பட்டது.	இலங்கை கடற்பரப்பில் இழுவைப்படகு மீன்பிடி முறையை தடை செய்யும் சட்டமூலம் கடந்த வருடம் ஜூலை மாதம் பாராளுமன்றத்தில் நிறைவைற்றப் பட்டன் .	3sgn	1sg	3	sg	n
இலங்கை கடற்பரப்பில் இழுவைப்படகு மீன்பிடி முறையை தடை செய்யும் சட்டமூலம் கடந்த வருடம் ஜூலை மாதம் பாராளுமன்றத்தில் நிறைவேற்றப்பட்டது.	இலங்கை கடற்பரப்பில் இழுவைப்படகு மீன்பிடி முறையை தடை செய்யும் சட்டமூலம் கடந்த வருடம் ஜூலை மாதம் பாராளுமன்றத்தில் நிறைவைற்றப் படுத்தேன் .	3sgn	1sg	3	sg	n
இலங்கை கடற்பரப்பில் இழுவைப்படகு மீன்பிடி முறையை தடை செய்யும் சட்டமூலம் கடந்த வருடம் ஜூலை மாதம் பாராளுமன்றத்தில் நிறைவேற்றப்பட்டது.	இலங்கை கடற்பரப்பில் இழுவைப்படகு மீன்பிடி முறையை தடை செய்யும் சட்டமூலம் கடந்த வருடம் ஜூலை மாதம் பாராளுமன்றத்தில் நிறைவைற்றப் படுத்தன் .	3sgn	1sg	3	sg	n
இலங்கை கடற்பரப்பில் இழுவைப்படகு மீன்பிடி முறையை தடை செய்யும் சட்டமூலம் கடந்த வருடம் ஜூலை மாதம் பாராளுமன்றத்தில் நிறைவேற்றப்பட்டது.	இலங்கை கடற்பரப்பில் இழுவைப்படகு மீன்பிடி முறையை தடை செய்யும் சட்டமூலம் கடந்த வருடம் ஜூலை மாதம் பாராளுமன்றத்தில் நிறைவைற்றப் படுத்தாய் .	3sgn	2sg	3	sg	n
இலங்கை கடற்பரப்பில் இழுவைப்படகு மீன்பிடி முறையை தடை செய்யும் சட்டமூலம் கடந்த வருடம் ஜூலை மாதம் பாராளுமன்றத்தில் நிறைவேற்றப்பட்டது.	இலங்கை கடற்பரப்பில் இழுவைப்படகு மீன்பிடி முறையை தடை செய்யும் சட்டமூலம் கடந்த வருடம் ஜூலை மாதம் பாராளுமன்றத்தில் நிறைவைற்றப் படுத்தீர் .	3sgn	2sgh	3	sg	n
சுயாதீன ஆணைக்குழுக்களுக்கு தகுதியான உறுப்பினர்களை தெரிவுசெய்வதற்கான பொறுப்பு அரசியலமைப்பு பேரவைக்கு வழங்கப்பட்டிருந்தது.	சுயாதீன ஆணைக்குழுக்களுக்கு தகுதியான உறுப்பினர்களை தெரிவிய் இய்வதற்க் ஆன பொறுப்பு அரசியலமைப்பு பேரவைக்கு வழங்கப் பட்ட் இருந்தோம் .	3sgn	1pl	3	sg	n
சுயாதீன ஆணைக்குழுக்களுக்கு தகுதியான உறுப்பினர்களை தெரிவுசெய்வதற்கான பொறுப்பு அரசியலமைப்பு பேரவைக்கு வழங்கப்பட்டிருந்தது.	சுயாதீன ஆணைக்குழுக்களுக்கு தகுதியான உறுப்பினர்களை தெரிவிய் இய்வதற்க் ஆன பொறுப்பு அரசியலமைப்பு பேரவைக்கு வழங்கப் பட்ட் இருந்தீர்கள் .	3sgn	2pl	3	sg	n
சுயாதீன ஆணைக்குழுக்களுக்கு தகுதியான உறுப்பினர்களை தெரிவுசெய்வதற்கான பொறுப்பு அரசியலமைப்பு பேரவைக்கு வழங்கப்பட்டிருந்தது.	சுயாதீன ஆணைக்குழுக்களுக்கு தகுதியான உறுப்பினர்களை தெரிவிய் இய்வதற்க் ஆன பொறுப்பு அரசியலமைப்பு பேரவைக்கு வழங்கப் பட்ட் இருந்தார்கள் .	3sgn	3ple	3	sg	n
சுயாதீன ஆணைக்குழுக்களுக்கு தகுதியான உறுப்பினர்களை தெரிவுசெய்வதற்கான பொறுப்பு அரசியலமைப்பு பேரவைக்கு வழங்கப்பட்டிருந்தது.	சுயாதீன ஆணைக்குழுக்களுக்கு தகுதியான உறுப்பினர்களை தெரிவிய் இய்வதற்க் ஆன பொறுப்பு அரசியலமைப்பு பேரவைக்கு வழங்கப் பட்ட் இருந்தன .	3sgn	3pln	3	sg	n
சுயாதீன ஆணைக்குழுக்களுக்கு தகுதியான உறுப்பினர்களை தெரிவுசெய்வதற்கான பொறுப்பு அரசியலமைப்பு பேரவைக்கு வழங்கப்பட்டிருந்தது.	சுயாதீன ஆணைக்குழுக்களுக்கு தகுதியான உறுப்பினர்களை தெரிவிய் இய்வதற்க் ஆன பொறுப்பு அரசியலமைப்பு பேரவைக்கு வழங்கப் பட்ட் இருந்தாள் .	3sgn	3sgf	3	sg	n
சுயாதீன ஆணைக்குழுக்களுக்கு தகுதியான உறுப்பினர்களை தெரிவுசெய்வதற்கான பொறுப்பு அரசியலமைப்பு பேரவைக்கு வழங்கப்பட்டிருந்தது.	சுயாதீன ஆணைக்குழுக்களுக்கு தகுதியான உறுப்பினர்களை தெரிவிய் இய்வதற்க் ஆன பொறுப்பு அரசியலமைப்பு பேரவைக்கு வழங்கப் பட்ட் இருந்தான் .	3sgn	3sgm	3	sg	n
சுயாதீன ஆணைக்குழுக்களுக்கு தகுதியான உறுப்பினர்களை தெரிவுசெய்வதற்கான பொறுப்பு அரசியலமைப்பு பேரவைக்கு வழங்கப்பட்டிருந்தது.	சுயாதீன ஆணைக்குழுக்களுக்கு தகுதியான உறுப்பினர்களை தெரிவிய் இய்வதற்க் ஆன பொறுப்பு அரசியலமைப்பு பேரவைக்கு வழங்கப் பட்ட் இருத்தன் .	3sgn	1sg	3	sg	n
சுயாதீன ஆணைக்குழுக்களுக்கு தகுதியான உறுப்பினர்களை தெரிவுசெய்வதற்கான பொறுப்பு அரசியலமைப்பு பேரவைக்கு வழங்கப்பட்டிருந்தது.	சுயாதீன ஆணைக்குழுக்களுக்கு தகுதியான உறுப்பினர்களை தெரிவிய் இய்வதற்க் ஆன பொறுப்பு அரசியலமைப்பு பேரவைக்கு வழங்கப் பட்ட் இருந்தேன் .	3sgn	1sg	3	sg	n
சுயாதீன ஆணைக்குழுக்களுக்கு தகுதியான உறுப்பினர்களை தெரிவுசெய்வதற்கான பொறுப்பு அரசியலமைப்பு பேரவைக்கு வழங்கப்பட்டிருந்தது.	சுயாதீன ஆணைக்குழுக்களுக்கு தகுதியான உறுப்பினர்களை தெரிவிய் இய்வதற்க் ஆன பொறுப்பு அரசியலமைப்பு பேரவைக்கு வழங்கப் பட்ட் இருந்தன் .	3sgn	1sg	3	sg	n
சுயாதீன ஆணைக்குழுக்களுக்கு தகுதியான உறுப்பினர்களை தெரிவுசெய்வதற்கான பொறுப்பு அரசியலமைப்பு பேரவைக்கு வழங்கப்பட்டிருந்தது.	சுயாதீன ஆணைக்குழுக்களுக்கு தகுதியான உறுப்பினர்களை தெரிவிய் இய்வதற்க் ஆன பொறுப்பு அரசியலமைப்பு பேரவைக்கு வழங்கப் பட்ட் இருந்தாய் .	3sgn	2sg	3	sg	n
